PlInf_Ht,PlInf_Wt,PlInf_DftYr,PlInf_DftRd,PlInf_Ovrl,PlInf_Debut,PlInf_Age,PlInf_Seasons,PlInf_NHLid,PrimStat_GP,PrimStat_G,PrimStat_A,PrimStat_A1,PrimStat_PTS,PrimStat_Rnk,PrimStat_Gap,PrimStat_PTS/GP,PrimStat_PAX,PrimStat_GC,PrimStat_+/-,PrimStat_E+/-,PrimStat_PIM,PrimStat_Shifts,PrimStat_TOI,PrimStat_TOI.1,PrimStat_TOI.2,PrimStat_TOI.3,PrimStat_TOI/GP,PrimStat_TOI%,PrimStat_IPP%,IndStat_iCF,IndStat_iCF.1,IndStat_iCF.2,IndStat_iFF,IndStat_iFF.1,IndStat_iSF,IndStat_iSCF,IndStat_iHDCF,IndStat_iRush,IndStat_iReb,IndStat_iDS,IndStat_ixG,IndStat_sDist,IndStat_Pass,IndStat_TOff,IndStat_TOff/60,IndStat_OZS,IndStat_NZS,IndStat_DZS,IndStat_ZS%,IndStat_iHF,IndStat_iHF.1,IndStat_iHA,IndStat_iHDf,IndStat_iMiss,IndStat_iGVA,IndStat_iTKA,IndStat_iBLK,IndStat_BLK%,FaceStat_iFOW,FaceStat_iFOL,FaceStat_FO%,FaceStat_dzFOW,FaceStat_dzFOL,FaceStat_nzFOW,FaceStat_nzFOL,FaceStat_ozFOW,FaceStat_ozFOL,FaceStat_FOW.Up,FaceStat_FOL.Up,FaceStat_FOW.Down,FaceStat_FOL.Down,FaceStat_FOW.Close,FaceStat_FOL.Close,IndGoalStat_Hat,IndGoalStat_OTG,IndGoalStat_1G,IndGoalStat_GWG,IndGoalStat_ENG,IndGoalStat_PSG,IndGoalStat_PSA,IndGoalStat_G.Bkhd,IndGoalStat_G.Dflct,IndGoalStat_G.Slap,IndGoalStat_G.Snap,IndGoalStat_G.Tip,IndGoalStat_G.Wrap,IndGoalStat_G.Wrst,IndGoalStat_CBar_,IndGoalStat_Post,IndGoalStat_Over,IndGoalStat_Wide,IndGoalStat_S.Bkhd,IndGoalStat_S.Dflct,IndGoalStat_S.Slap,IndGoalStat_S.Snap,IndGoalStat_S.Tip,IndGoalStat_S.Wrap,IndGoalStat_S.Wrst,PenStat_iPenT,PenStat_iPenD,PenStat_iPENT,PenStat_iPENT2,PenStat_iPENT5,PenStat_iPEND,PenStat_iPEND2,PenStat_iPEND5,PenStat_iPenDf,PenStat_NPD,PenStat_Min,PenStat_Maj,PenStat_Match,PenStat_Misc,PenStat_Game,OITStat_CF,OITStat_CA,OITStat_FF,OITStat_FA,OITStat_SF,OITStat_SA,OITStat_xGF,OITStat_xGA,OITStat_GF,OITStat_GA,OITStat_SH%,OITStat_SV%,OITStat_PDO,OITStat_CF.1,OITStat_CA.1,OITStat_FF.1,OITStat_FA.1,OITStat_SF.1,OITStat_SA.1,OITStat_GF.1,OITStat_GA.1,OITStat_SCF,OITStat_SCA,OITStat_HDCF,OITStat_HDCA,OITStat_HDGF,OITStat_HDGA,OITStat_PENT,OITStat_PEND,CatAll_OPS,CatAll_DPS,CatAll_PS,CatAll_GS,CatAll_GS/G,CatAll_Star,CatAll_OWAR,CatAll_DWAR,CatAll_WAR,Other_SOS,Other_SOG,Other_SOGDG,Other_Grit,Other_DAP,Other_Pres,Other_IceF,Other_IceA,Other_CPP,Other_CPP.1,Other_Pace,Other_CruG,Other_CruA1,Other_CruA2,Other_CriG,Other_CriA1,Other_CriA2,Other_MGL,Other_CHIP,ContInf_Salary,ContInf_Cap_Hit,CarStat_GP.1,CarStat_G.1,CarStat_A.1,CarStat_PTS.1,CarStat_+/-.1,CarStat_PIM.1,CarStat_Shot,CarStat_TOI.4,CarStat_OPS.1,CarStat_DPS.1,CarStat_PS.1
74,234,2014.0,1.0,10.0,2015,22,3,8477941,76,10,17,6,27,12,42,0.35526315789473684,4.890909090909091,10.009,3,-0.9,72,1394,60110,1001.8333333333,1001.52,1002,13.182017543859649,22.31,0.6428571428571429,235,235,235,193,193,122,155,87,14,18,32,16.17,25.5492,143.4,378.4,22.669542295710517,317,319,253,0.5561403508771929,221,221,76,145,71,22,10,27,0.033128834355828224,6,11,0.35294117647058826,2,1,3,2,1,8,3,4,2,3,5,6,0,0,2,2,1,0,0,4,0,0,1,2,0,3,0,2,3,66,17,1,4,13,24,3,60,29,13,30,28,2,13,11,2,-16,-16.004,26,2,0,1,0,1020,1024,786,788,557,537,50.87,46.64,42,36,0.07540394973070018,0.9329608938547486,1.0083648435854486,1018,1026,785,790,556,540,42,38,496,517,224,197,33,18,85,64,1.0,1.2,2.2,26.0,0.34210526315789475,2.0857,0.6000000000000001,-0.4,0.2,2.0,1.0,1.0,322,8.884615384615385,0.0488211479,64,79,19.8,23.7992,122.45387011742153,6,2,5,1,0,2,7.0,255.0,832500,894167,186,26,33,59,5,171,326,2390,2.5,3.0,5.5
70,193,2014.0,1.0,11.0,2014,21,4,8477942,80,23,25,14,48,7,16,0.6,25.333333333333332,19.158,20,16.0,26,1604,72709,1211.8166666667,1211.8,1212,15.147708333333332,25.15,0.6233766233766234,354,354,354,255,255,187,212,95,9,18,27,20.83,24.0428,281.6,635.6,31.470539693018655,509,403,213,0.7049861495844876,34,34,70,-36,68,56,42,27,0.035479632063074903,0,5,0.0,0,0,0,0,0,5,0,2,0,2,0,3,0,0,6,4,1,0,0,3,0,0,4,3,0,13,1,6,11,50,17,4,9,27,13,4,113,13,28,14,14,0,28,28,0,15,9.604,13,0,0,0,0,1499,988,1102,734,779,549,73.32,45.0,77,31,0.09884467265725289,0.9435336976320583,1.0423783702893112,1503,986,1103,731,781,546,77,32,723,493,275,182,40,17,77,82,4.0,1.9,6.0,65.78,0.82225,6.6561,1.79,0.47,2.26,10.0,2.0,1.0,87,5.846153846153846,0.0990546218,72,92,45.4,49.9208,123.13913186994554,13,9,4,4,5,2,4.0,195.0,832500,863333,140,35,30,65,20,44,315,2019,5.0,2.8,7.8
75,211,2014.0,1.0,12.0,2016,21,2,8477943,74,17,13,7,30,8,35,0.40540540540540543,2.7368421052631575,12.359,-2,-5.6,28,1497,64432,1073.8666666667,1074.05,1074,14.51171171171171,24.02,0.5357142857142857,280,280,280,201,201,129,144,54,12,7,19,12.19,31.155,130.6,410.6,22.937479633164195,422,346,317,0.571041948579161,83,83,74,9,72,22,16,34,0.0416156670746634,5,6,0.45454545454545453,1,2,2,1,2,3,0,2,3,2,3,4,0,0,1,1,0,0,0,1,0,2,5,1,0,8,0,5,4,63,7,1,7,16,9,0,89,10,7,12,12,0,7,7,0,-3,-4.495,9,0,0,1,0,1100,1026,773,783,534,543,48.58,48.34,56,42,0.10486891385767791,0.9226519337016574,1.0275208475593354,1094,1025,768,783,531,542,56,41,531,494,208,196,28,24,59,48,1.8,1.4,3.2,26.41,0.3568918918918919,3.1204,-0.32,-0.17,-0.49,3.0,0.0,0.0,145,11.0,0.0996710997,74,97,27.2,29.101,118.76542060425493,9,5,4,2,2,3,4.0,195.0,832500,863333,131,31,20,51,-6,48,221,1920,3.4,2.2,5.6
72,197,2014.0,1.0,13.0,2016,21,2,8477944,73,13,14,9,27,11,60,0.3698630136986301,6.142857142857142,10.600999999999999,2,5.4,12,1140,54744,912.4,912.5,912,12.498630136986302,21.1,0.6923076923076923,209,209,209,176,176,133,150,74,11,14,25,13.88,22.9398,207.3,416.3,27.37315068493151,289,323,167,0.6337719298245614,31,31,32,-1,43,37,28,16,0.025078369905956112,13,12,0.52,1,0,3,5,9,7,2,6,6,3,7,8,0,0,3,2,1,0,0,0,0,0,2,1,0,10,1,2,5,35,19,2,7,17,7,1,80,6,16,6,6,0,15,15,0,10,6.269,6,0,0,0,0,910,848,674,622,494,419,40.49,35.68,39,35,0.07894736842105263,0.9164677804295943,0.995415148850647,910,848,674,621,494,418,39,34,495,428,191,157,24,21,63,57,1.5,1.0,2.6,31.23,0.4278082191780822,1.641,0.37,0.0,0.38,0.0,0.0,0.0,59,9.833333333333334,0.0600935791,58,65,25.8,28.2538,115.59452054794521,6,7,3,1,2,2,0.0,0.0,832500,863333,94,16,17,33,4,14,165,1146,1.9,1.4,3.2
71,186,2014.0,1.0,14.0,2016,22,2,8477945,42,1,3,2,4,19,75,0.09523809523809523,-9.125,1.419,-1,1.0,14,812,32783,546.38333333333,546.42,546,13.009126984126985,21.91,0.23529411764705882,101,101,101,59,59,42,31,1,2,4,6,1.46,52.9762,77.0,178.0,19.54540463379818,205,165,135,0.6029411764705882,20,20,60,-40,17,18,2,28,0.08163265306122448,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,2,0,14,1,0,0,25,6,4,7,7,0,4,4,0,-2,0.522,6,0,0,0,0,567,446,409,315,295,222,24.88,17.24,17,16,0.0576271186440678,0.9279279279279279,0.9855550465719957,573,448,415,317,303,224,17,16,294,191,110,71,9,9,34,30,-0.2,1.1,1.0,9.0,0.21428571428571427,0.1993,0.07,-0.01,0.07,0.0,0.0,0.0,62,3.6666666666666665,0.0084886128,46,42,2.6,4.1044,111.23311738223346,1,1,1,0,1,0,1.0,17.0,832500,863333,58,2,7,9,-5,18,76,816,0.2,1.3,1.4
73,198,2014.0,1.0,15.0,2015,21,3,8477946,82,16,47,25,63,1,0,0.7682926829268293,23.5375,21.762,-9,-5.6,61,2076,97630,1627.1666666667,1609.62,1627,19.84349593495935,32.8,0.7411764705882353,418,421,421,333,335,232,207,75,10,17,27,21.33,32.5474,502.0,920.0,34.29380847653484,550,470,596,0.4799301919720768,76,75,100,-25,103,81,56,42,0.03403565640194489,656,658,0.4992389649923896,219,240,202,219,235,199,182,178,231,238,433,416,0,0,4,4,0,0,0,5,0,0,2,1,0,8,1,5,11,86,38,2,7,38,6,2,139,29,25,27,26,1,26,25,1,-4,-2.539,28,1,0,0,0,1637,1582,1250,1192,900,866,79.42,90.97,85,95,0.09444444444444444,0.8903002309468823,0.9847446753913267,1653,1594,1263,1199,907,873,86,96,818,851,302,330,48,48,109,108,3.5,1.6,5.2,59.53,0.7259756097560975,8.1312,0.97,-1.02,-0.04,3.0,0.0,0.0,180,4.714285714285714,0.08163265310000001,136,120,56.9,62.4922,119.99105378909309,8,15,8,2,5,3,0.0,0.0,925000,925000,242,56,84,140,-26,132,631,4243,9.4,4.1,13.5
72,195,2014.0,1.0,16.0,2015,21,3,8477947,55,14,8,4,22,13,60,0.4,14.142857142857142,9.439,-8,0.4,10,870,38444,640.36666666667,640.37,641,11.64969696969697,19.68,0.7857142857142857,122,122,122,101,101,69,71,30,1,9,10,6.52,25.5507,74.9,196.9,18.448709339912863,219,203,141,0.6083333333333333,28,28,74,-46,32,18,14,11,0.026378896882494004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,3,1,1,4,1,0,4,0,3,3,26,5,1,1,9,4,0,49,5,9,5,5,0,9,9,0,4,3.775,5,0,0,0,0,631,521,492,406,346,299,31.13,23.39,28,30,0.08092485549132948,0.8996655518394648,0.9805904073307943,630,519,490,403,344,297,28,30,302,250,114,100,16,13,37,35,2.0,0.4,2.3,21.77,0.3958181818181818,1.8397999999999999,1.64,-0.01,1.63,2.0,0.0,0.0,49,8.4,0.094021294,52,43,21.0,22.755,107.93759857582334,8,1,4,2,0,0,13.0,200.0,832500,863333,62,14,9,23,-10,10,73,728,1.8,0.4,2.2
64,176,2005.0,5.0,142.0,2008,30,9,8471804,2,0,0,0,0,32,82,0.0,-0.700507614213198,0.0,-1,-0.2,0,25,1032,17.2,17.2,17,8.6,14.69,0.0,1,1,1,1,1,1,0,0,0,0,0,0.01,51.0,0.0,1.0,3.488372093023256,4,9,2,0.6666666666666666,4,4,1,3,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.018000000000000002,0,0,0,0,0,12,13,6,10,5,5,0.15,0.52,0,1,0.0,0.8,0.8,12,14,6,11,5,6,0,1,5,5,0,1,0,1,1,1,0.0,0.0,-0.1,-0.12,-0.06,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0.0,-0.0036000000000000003,87.2093023255814,0,0,0,0,0,0,0.0,0.0,750000,750000,396,58,80,138,-22,172,955,5803,5.6,6.3,11.9
76,222,2014.0,1.0,18.0,2016,21,2,8477949,78,15,22,15,37,8,41,0.47435897435897434,37.0,14.17,3,6.7,27,1366,71382,1189.7,1188.53,1190,15.252564102564103,25.37,0.578125,302,302,302,244,244,171,224,103,11,28,39,21.26,24.5088,350.1,652.1,32.919657055354094,499,334,283,0.6381074168797954,99,98,109,-11,73,29,57,42,0.0546875,70,95,0.42424242424242425,2,5,3,14,65,76,21,27,17,34,49,57,0,0,8,4,1,0,0,0,0,0,2,3,0,10,1,5,6,61,22,14,5,11,7,5,107,12,4,12,11,1,5,4,1,-8,-6.366,11,1,0,0,0,1425,979,1050,726,754,506,71.96,41.61,64,38,0.08488063660477453,0.924901185770751,1.0097818223755255,1425,987,1051,731,756,508,64,39,707,444,250,161,29,18,57,56,2.1,1.3,3.4,43.67,0.559871794871795,4.8274,0.76,0.1,0.86,5.0,1.0,1.0,169,14.181818181818182,0.0623289754,101,107,34.3,35.7268,121.35999932689961,13,8,4,1,1,1,0.0,0.0,925000,925000,84,15,22,37,0,27,179,1254,1.9,1.3,3.2
75,217,2010.0,7.0,210.0,2013,27,4,8475902,3,0,0,0,0,29,98,0.0,-0.5373134328358209,0.0,-3,-0.1,0,57,2301,38.35,38.35,38,12.783333333333333,21.4,0.0,10,10,10,7,7,6,1,0,0,0,0,0.2,56.0,0.0,10.0,15.645371577574968,15,9,10,0.6,1,1,3,-2,1,0,0,2,0.08333333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0,0,37,30,26,22,20,17,1.4,1.56,0,3,0.0,0.8235294117647058,0.8235294117647058,38,30,27,22,21,17,0,3,12,18,6,8,0,1,3,6,0.0,-0.2,-0.2,0.30000000000000004,0.10000000000000002,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,5,2,0.0,0.0358,104.82398956975227,0,0,0,0,0,0,0.0,0.0,650000,650000,70,3,9,12,-2,22,116,1216,0.2,2.2,2.4
73,201,2017.0,1.0,8.0,2017,19,1,8479999,6,1,4,2,5,20,59,0.8333333333333334,0.0,1.704,1,0.4,2,122,5047,84.116666666667,84.12,84,14.019444444444444,23.65,0.625,15,15,15,12,12,9,7,4,0,0,0,0.78,25.8889,22.0,37.0,26.390870185449355,35,29,11,0.7608695652173914,2,2,8,-6,3,5,0,2,0.037037037037037035,17,19,0.4722222222222222,2,2,8,10,7,7,5,3,10,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,2,0,0,4,1,1,1,1,0,1,1,0,0,-0.025,1,0,0,0,0,71,65,57,52,45,40,3.65,3.07,8,4,0.17777777777777778,0.9,1.0777777777777777,71,64,57,51,45,39,8,4,36,28,14,9,2,1,5,11,0.4,0.2,0.6000000000000001,4.05,0.6749999999999999,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,0.06937394250000001,2,6,4.8,4.995,97.0042796005706,1,0,1,0,0,0,0.0,0.0,925000,925000,6,1,4,5,1,2,9,84,0.4,0.2,0.6000000000000001
73,187,2014.0,1.0,22.0,2015,21,3,8477953,38,7,2,1,9,21,60,0.23684210526315788,6.764705882352941,4.109,-1,3.1,4,642,25640,427.33333333333,427.33,427,11.24561403508772,18.99,0.8181818181818182,86,86,87,73,74,55,53,22,0,5,5,5.55,28.9455,38.7,124.7,17.508716916668618,71,167,148,0.3242009132420091,57,57,37,20,19,6,12,9,0.02857142857142857,1,6,0.14285714285714285,1,1,0,1,0,4,1,0,0,4,0,5,0,0,4,1,0,0,0,0,2,0,0,0,0,5,0,1,1,17,4,2,0,10,4,0,35,2,4,1,1,0,3,3,0,2,1.381,2,0,0,0,0,365,402,281,306,200,217,16.88,19.47,11,19,0.055,0.9124423963133641,0.9674423963133642,365,402,282,306,200,217,11,19,178,202,66,77,6,10,24,18,0.5,0.4,0.9,10.7,0.28157894736842104,0.7027,0.28,0.01,0.29,1.0,0.0,0.0,70,34.5,0.0574344607,31,35,8.6,9.2762,107.69194767509887,4,0,0,0,0,0,0.0,0.0,832500,863333,55,8,2,10,-6,6,80,646,0.1,0.4,0.5
74,177,2010.0,5.0,131.0,2014,25,4,8475906,82,8,59,32,67,4,12,0.8170731707317073,12.457013574660635,22.076,10,19.7,26,2272,118447,1974.1166666667,1973.85,1974,24.07459349593496,39.69,0.5403225806451613,455,413,455,286,286,204,169,17,3,29,32,11.53,47.9755,569.9,1024.9,31.15434303518505,883,691,548,0.6170510132774284,44,44,174,-130,82,93,31,109,0.07841726618705036,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,0,5,1,5,7,69,7,1,48,26,2,0,120,12,11,12,12,0,11,11,0,-1,6.469,12,0,0,0,0,2275,1662,1669,1281,1220,923,126.92,82.61,124,78,0.10163934426229508,0.9154929577464789,1.017132302008774,2274,1664,1667,1282,1215,924,124,78,1226,829,489,296,64,32,127,122,5.4,5.1,10.5,74.8,0.9121951219512194,5.8232,1.66,0.0,1.66,0.0,0.0,0.0,179,6.25,0.0358744395,134,184,64.4,68.2938,119.67474732122501,4,18,16,1,5,4,0.0,0.0,3500000,4250000,303,42,172,214,39,122,597,6987,19.6,16.0,35.5
72,188,2005.0,5.0,150.0,2008,31,7,8471811,1,0,0,0,0,30,76,0.0,-0.3402777777777778,0.0,0,0.0,0,12,496,8.2666666666667,8.27,8,8.266666666666667,13.97,0.0,1,1,1,1,1,1,0,0,0,0,0,0.02,47.0,0.0,1.0,7.255139056831923,3,3,2,0.6,0,0,0,0,0,0,1,1,0.125,2,3,0.4,1,0,1,2,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,6,11,4,7,3,4,0.21,0.25,0,0,0.0,1.0,1.0,5,11,3,7,3,4,0,0,1,6,0,1,0,0,0,1,0.0,0.0,0.0,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0.0,-0.002,123.3373639661427,0,0,0,0,0,0,0.0,0.0,700000,700000,145,16,33,49,-11,14,104,1944,1.6,1.8,3.4
72,188,2014.0,1.0,25.0,2014,21,4,8477956,82,35,45,27,80,2,5,0.975609756097561,21.360465116279073,30.732,10,7.2,37,1739,88392,1473.2,1473.2,1473,17.965853658536584,29.71,0.6956521739130435,451,451,450,338,337,246,239,72,10,25,35,24.46,30.1463,464.1,915.1,37.26988867770839,781,490,330,0.7029702970297029,55,55,130,-75,91,76,50,31,0.03373231773667029,5,20,0.2,0,4,2,7,3,9,2,4,2,5,3,13,1,0,6,5,1,0,0,1,2,6,5,1,0,20,0,8,8,75,17,4,59,27,4,2,133,16,31,16,15,1,31,30,1,15,12.698,15,1,0,0,0,1789,1114,1324,888,946,651,91.7,61.39,115,61,0.12156448202959831,0.9062980030721967,1.027862485101795,1785,1115,1323,889,944,652,115,61,965,573,334,253,53,36,98,107,7.7,2.1,9.8,93.19,1.1364634146341464,9.9256,2.52,0.0,2.52,5.0,2.0,0.0,124,7.0,0.15086206900000002,125,107,76.3,82.53960000000001,118.23241922345913,22,13,6,7,2,2,0.0,0.0,8000000,6666666,254,94,109,203,36,99,709,4176,20.8,6.3,27.2
74,192,2014.0,1.0,26.0,2016,22,2,8477957,26,4,2,1,6,22,48,0.23076923076923078,-2.666666666666666,2.629,-5,-0.7,8,461,20869,347.81666666667,347.82,348,13.377564102564103,22.49,0.5,85,85,85,54,54,39,38,17,1,2,3,3.86,31.7949,16.5,101.5,17.509056408487147,106,108,70,0.6022727272727273,18,18,50,-32,15,9,13,15,0.06493506493506493,2,0,1.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,12,6,1,1,3,0,0,28,4,5,6,6,0,4,4,0,1,-2.182,4,0,0,0,0,343,317,229,216,160,170,16.64,12.55,12,12,0.075,0.9294117647058824,1.0044117647058823,343,316,229,215,160,169,11,12,169,141,60,55,6,9,24,27,0.1,0.2,0.30000000000000004,4.95,0.1903846153846154,0.2748,-0.13,0.09,-0.05,0.0,0.0,0.0,41,7.75,0.0621447518,22,32,5.2,5.5636,113.85199240986717,1,1,0,0,0,0,4.0,195.0,832500,863333,29,5,2,7,-4,8,42,382,0.2,0.30000000000000004,0.5
71,185,2014.0,1.0,27.0,2015,22,3,8477958,38,8,6,5,14,14,41,0.3684210526315789,5.739130434782609,5.802,-14,-5.5,6,688,28120,468.66666666667,468.67,469,12.333333333333334,20.72,0.6666666666666666,95,96,96,79,79,50,61,22,0,6,6,5.1,27.12,120.3,215.3,27.56310410310026,161,123,109,0.5962962962962963,12,12,12,0,29,12,10,7,0.02005730659025788,1,1,0.5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,4,0,2,4,23,4,4,3,2,1,2,34,3,3,4,4,0,2,2,0,0,-2.317,3,0,0,0,0,473,444,355,342,242,257,19.3,22.12,21,31,0.08677685950413223,0.8793774319066148,0.966154291410747,476,445,356,343,242,258,21,31,240,248,71,89,9,15,25,19,1.0,0.1,1.0,10.85,0.2855263157894737,1.0396,0.45,-0.06,0.39,1.0,0.0,0.0,25,7.333333333333333,0.0822055138,0,0,13.4,13.5366,117.39603559007404,7,3,0,2,2,0,0.0,0.0,832500,863333,61,12,7,19,-13,6,71,729,1.2,0.4,1.7000000000000002
72,173,2014.0,1.0,28.0,2016,22,2,8477959,22,2,10,6,12,16,73,0.5454545454545454,1.5238095238095237,3.894,-7,-2.7,2,375,18849,314.15,314.15,314,14.279545454545454,23.64,0.8,35,35,35,26,26,18,19,7,1,2,3,1.84,42.3889,105.2,140.2,26.777017348400445,91,97,60,0.6026490066225165,3,3,34,-31,8,23,10,1,0.004672897196261682,2,3,0.4,1,0,1,1,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,1,5,2,0,8,1,9,3,3,0,9,9,0,8,5.91,1,0,0,0,0,294,272,216,213,164,158,12.89,15.03,15,20,0.09146341463414634,0.8734177215189873,0.9648811361531336,293,272,215,213,164,160,15,20,147,153,60,65,7,14,16,20,0.6000000000000001,0.0,0.6000000000000001,7.94,0.3609090909090909,0.16140000000000002,0.35,0.12,0.46,0.0,0.0,0.0,6,13.0,0.0287820288,23,15,11.8,13.182,108.1012255292058,1,5,2,0,1,0,0.0,0.0,832500,863333,43,6,16,22,-6,14,40,660,1.2,0.4,1.5
74,195,2014.0,1.0,29.0,2016,21,2,8477960,81,16,21,10,37,7,55,0.4567901234567901,17.56,14.206,11,-5.7,49,1606,64789,1079.8166666667,1079.82,1080,13.331069958847737,22.18,0.7115384615384616,212,212,212,161,161,119,122,40,5,9,14,11.14,31.0588,223.1,435.1,24.176251597488474,438,346,176,0.7133550488599348,91,91,68,23,42,30,26,18,0.021791767554479417,263,420,0.3850658857979502,39,56,108,175,116,189,77,109,90,154,162,263,1,0,1,3,0,0,0,0,1,1,1,2,0,11,0,0,4,38,6,3,8,26,12,0,64,22,9,24,23,1,8,7,1,-13,-16.719,21,1,0,0,0,1073,1031,800,808,556,570,48.32,48.86,52,35,0.09352517985611511,0.9385964912280702,1.0321216710841854,1070,1035,800,812,556,572,52,34,496,520,167,206,25,20,85,67,2.4,1.8,4.2,30.0,0.37037037037037035,3.4423,0.68,-0.77,-0.08,2.0,2.0,0.0,159,5.571428571428571,0.0732919949,95,81,32.1,33.6562,116.9083736178252,6,6,4,3,2,0,1.0,11.0,925000,894167,106,18,25,43,8,55,151,1386,2.4,2.1,4.5
73,195,2014.0,1.0,30.0,2016,21,2,8477961,2,0,0,0,0,29,93,0.0,-0.6666666666666666,0.0,-3,-0.7,0,33,1595,26.583333333333,26.58,27,13.291666666666666,22.47,0.0,9,9,9,6,6,5,4,1,1,0,1,0.31,32.6,0.0,9.0,20.31602708803612,10,8,11,0.47619047619047616,4,4,2,2,1,1,0,0,0.0,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,-0.026000000000000002,0,0,0,0,0,31,24,21,21,16,13,0.68,1.09,0,3,0.0,0.7692307692307692,0.7692307692307692,31,24,21,21,16,13,0,3,12,13,2,4,0,1,1,0,-0.1,-0.1,-0.2,0.26,0.13,0.002,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0.0,-0.005200000000000001,124.15349887133185,0,0,0,0,0,0,8.0,87.0,842500,811667,14,1,3,4,-2,2,26,191,0.0,0.2,0.2
73,210,2014.0,2.0,31.0,2017,21,1,8477962,9,1,0,0,1,28,90,0.1111111111111111,0.0,0.5,2,-0.6000000000000001,21,105,4288,71.466666666667,71.47,71,7.940740740740741,13.68,0.3333333333333333,10,10,10,8,8,6,4,1,0,0,0,0.35,35.3333,0.0,10.0,8.39513082412201,15,28,23,0.39473684210526316,12,12,8,4,2,2,1,1,0.024390243902439025,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,5,4,5,4,1,4,3,1,-1,-2.053,3,1,0,1,0,47,52,37,40,23,27,1.97,1.9500000000000002,3,1,0.13043478260869565,0.962962962962963,1.0933977455716586,48,51,37,40,23,27,3,1,19,23,7,11,1,0,10,9,0.0,0.1,0.2,1.1,0.12222222222222223,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,35,4.333333333333333,0.033496732,7,9,-1.1,0.5894,83.1117951588079,0,0,0,0,0,0,0.0,0.0,892500,839167,9,1,0,1,2,21,6,71,0.0,0.1,0.2
72,187,2014.0,2.0,33.0,2016,22,2,8477964,53,7,6,3,13,15,57,0.24528301886792453,-8.2,5.229,-1,-0.4,4,865,38788,646.46666666667,646.47,646,12.19748427672956,20.64,0.6842105263157895,103,103,103,78,78,45,70,34,1,3,4,5.99,27.7556,89.1,192.1,17.829133602487353,209,191,178,0.5400516795865633,70,70,52,18,33,12,21,25,0.057208237986270026,61,98,0.3836477987421384,15,21,28,34,18,43,14,19,21,39,45,62,0,0,1,1,0,0,0,1,0,0,0,0,0,6,1,0,2,30,4,0,1,7,3,0,30,2,5,3,3,0,4,4,0,3,0.324,2,0,0,0,0,583,575,425,412,296,297,20.5,21.58,19,23,0.06418918918918919,0.9225589225589226,0.9867481117481117,583,576,425,413,296,298,19,23,268,280,86,73,7,12,34,38,0.2,0.8,1.0,14.26,0.2690566037735849,1.5352999999999999,-0.24,0.28,0.05,0.0,0.0,0.0,99,45.5,0.0501397624,54,60,12.6,13.0648,107.4759849644995,4,3,1,0,0,0,0.0,0.0,650000,741667,83,12,13,25,4,6,65,1000,1.1,1.4,2.5
